record_type,work,canonical_scope,source,source_manga_id,source_chapter_id,raw_chapter_label,raw_title,volume,language,edition,scanlation_group_or_publisher,source_order_in_api_response,source_site_order,pages_metadata_only,is_external_url,publish_at,readable_at,observed_at_utc,endpoint_or_reference,verification_level,openability,notes
upload_observation,Dandadan,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,68112dc1-2b80-4f20-beb8-2f2a8716a430,9eb63047-93be-4316-ace3-1b35ff21c126,188,Okarun e Kinta,,pt-br,community upload/release; edition not specified by API record,TQ Scans|Kwai Scan,asc chapter request page order; not original site UI order,not observed,22,False,2025-06-12T00:31:16+00:00,2025-06-12T00:31:16+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=68112dc1-2b80-4f20-beb8-2f2a8716a430&translatedLanguage%5B%5D=pt-br&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/9eb63047-93be-4316-ace3-1b35ff21c126],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Dandadan,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,68112dc1-2b80-4f20-beb8-2f2a8716a430,588bb618-b290-4b75-94c4-f0bc8828ddcd,189,A Vovó Saltitante e o Kung Fu Alienígena,,pt-br,community upload/release; edition not specified by API record,TQ Scans|Kwai Scan,asc chapter request page order; not original site UI order,not observed,22,False,2025-06-12T00:32:51+00:00,2025-06-12T00:32:51+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=68112dc1-2b80-4f20-beb8-2f2a8716a430&translatedLanguage%5B%5D=pt-br&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/588bb618-b290-4b75-94c4-f0bc8828ddcd],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Dandadan,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,68112dc1-2b80-4f20-beb8-2f2a8716a430,c4a05f77-36ca-4593-931a-61686a16ddb2,190,A Fusão Nos Dixa Mais Fortes!,,pt-br,community upload/release; edition not specified by API record,TQ Scans|Kwai Scan,asc chapter request page order; not original site UI order,not observed,22,False,2025-06-12T00:34:06+00:00,2025-06-12T00:34:06+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=68112dc1-2b80-4f20-beb8-2f2a8716a430&translatedLanguage%5B%5D=pt-br&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/c4a05f77-36ca-4593-931a-61686a16ddb2],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Dandadan,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,68112dc1-2b80-4f20-beb8-2f2a8716a430,aef7a0ef-9438-4e32-96ce-d8d99f870d13,191,O Erro,,pt-br,community upload/release; edition not specified by API record,TQ Scans|Kwai Scan,asc chapter request page order; not original site UI order,not observed,23,False,2025-06-12T00:35:20+00:00,2025-06-12T00:35:20+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=68112dc1-2b80-4f20-beb8-2f2a8716a430&translatedLanguage%5B%5D=pt-br&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/aef7a0ef-9438-4e32-96ce-d8d99f870d13],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Dandadan,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,68112dc1-2b80-4f20-beb8-2f2a8716a430,324463e1-38aa-48dd-af05-a015aa6e65ff,192,Rumo ao Shimane,,pt-br,community upload/release; edition not specified by API record,TQ Scans|Kwai Scan,asc chapter request page order; not original site UI order,not observed,22,False,2025-06-12T00:36:56+00:00,2025-06-12T00:36:56+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=68112dc1-2b80-4f20-beb8-2f2a8716a430&translatedLanguage%5B%5D=pt-br&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/324463e1-38aa-48dd-af05-a015aa6e65ff],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Dandadan,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,68112dc1-2b80-4f20-beb8-2f2a8716a430,736e5d7b-b939-430d-b6df-1d0386424d2c,193,Aquelas Pessoas?!,,pt-br,community upload/release; edition not specified by API record,TQ Scans|Kwai Scan,asc chapter request page order; not original site UI order,not observed,22,False,2025-06-12T00:37:46+00:00,2025-06-12T00:37:46+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=68112dc1-2b80-4f20-beb8-2f2a8716a430&translatedLanguage%5B%5D=pt-br&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/736e5d7b-b939-430d-b6df-1d0386424d2c],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Dandadan,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,68112dc1-2b80-4f20-beb8-2f2a8716a430,49f06382-dce5-43f0-a213-96858c6bc05f,201.5,Extra,23,pt-br,community upload/release; edition not specified by API record,Arcade Scans,asc chapter request page order; not original site UI order,not observed,8,False,2026-04-02T22:47:19+00:00,2026-04-02T22:47:19+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=68112dc1-2b80-4f20-beb8-2f2a8716a430&translatedLanguage%5B%5D=pt-br&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/49f06382-dce5-43f0-a213-96858c6bc05f],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Dandadan,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,68112dc1-2b80-4f20-beb8-2f2a8716a430,63e93d05-9ef9-46f0-9f63-69b54288bc3c,208,Quem é o verdadeiro ninja?!,,pt-br,community upload/release; edition not specified by API record,Dokusho|TQ Scans|Kwai Scan,asc chapter request page order; not original site UI order,not observed,22,False,2025-09-16T00:23:53+00:00,2025-09-16T00:23:53+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=68112dc1-2b80-4f20-beb8-2f2a8716a430&translatedLanguage%5B%5D=pt-br&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/63e93d05-9ef9-46f0-9f63-69b54288bc3c],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Dandadan,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,68112dc1-2b80-4f20-beb8-2f2a8716a430,da796529-9813-48fa-aaa4-5a9e9ed168d4,212,Memórias da Momo,,pt-br,community upload/release; edition not specified by API record,TQ Scans|Kwai Scan,asc chapter request page order; not original site UI order,not observed,20,False,2025-12-04T23:56:24+00:00,2025-12-04T23:56:24+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=68112dc1-2b80-4f20-beb8-2f2a8716a430&translatedLanguage%5B%5D=pt-br&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/da796529-9813-48fa-aaa4-5a9e9ed168d4],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Dandadan,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,68112dc1-2b80-4f20-beb8-2f2a8716a430,27626fff-2516-4854-9c0d-8d7215ea2f95,213,A Determinação de Okarun,,pt-br,community upload/release; edition not specified by API record,TQ Scans,asc chapter request page order; not original site UI order,not observed,21,False,2025-12-05T00:28:25+00:00,2025-12-05T00:28:25+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=68112dc1-2b80-4f20-beb8-2f2a8716a430&translatedLanguage%5B%5D=pt-br&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/27626fff-2516-4854-9c0d-8d7215ea2f95],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Dandadan,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,68112dc1-2b80-4f20-beb8-2f2a8716a430,93a288f6-a211-4993-a4f1-64a0c2e2395d,214,Sentindo um Pouco Confusa,,pt-br,community upload/release; edition not specified by API record,TQ Scans,asc chapter request page order; not original site UI order,not observed,21,False,2025-12-05T00:46:03+00:00,2025-12-05T00:46:03+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=68112dc1-2b80-4f20-beb8-2f2a8716a430&translatedLanguage%5B%5D=pt-br&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/93a288f6-a211-4993-a4f1-64a0c2e2395d],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Dandadan,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,68112dc1-2b80-4f20-beb8-2f2a8716a430,9e70e0ea-edf8-4c0b-8684-38463ff18af1,215,Um sentimento de distância entre eles.,,pt-br,community upload/release; edition not specified by API record,TQ Scans,asc chapter request page order; not original site UI order,not observed,21,False,2025-12-09T16:58:01+00:00,2025-12-09T16:58:01+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=68112dc1-2b80-4f20-beb8-2f2a8716a430&translatedLanguage%5B%5D=pt-br&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/9e70e0ea-edf8-4c0b-8684-38463ff18af1],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Dandadan,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,68112dc1-2b80-4f20-beb8-2f2a8716a430,501a5816-3967-42a4-9d35-0f6ee68e4a4b,235,As Técnicas do Barbeiro,,pt-br,community upload/release; edition not specified by API record,MangaPlus,asc chapter request page order; not original site UI order,not observed,1,True,2026-06-01T15:05:35+00:00,2026-06-01T15:05:35+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=68112dc1-2b80-4f20-beb8-2f2a8716a430&translatedLanguage%5B%5D=pt-br&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/501a5816-3967-42a4-9d35-0f6ee68e4a4b],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Dandadan,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,68112dc1-2b80-4f20-beb8-2f2a8716a430,43a2b7bb-ea52-4762-a13a-911e92bb6a41,242,Dinossauro Gigante,,pt-br,community upload/release; edition not specified by API record,MangaPlus,asc chapter request page order; not original site UI order,not observed,1,True,2026-07-29T14:27:09+00:00,2026-07-29T14:27:09+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=68112dc1-2b80-4f20-beb8-2f2a8716a430&translatedLanguage%5B%5D=pt-br&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/43a2b7bb-ea52-4762-a13a-911e92bb6a41],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Dandadan,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,68112dc1-2b80-4f20-beb8-2f2a8716a430,1c9bf342-5cf4-419c-849f-b3f5d63c7061,243,"A Grande Competição Esportiva Vai Começar, Tá Ligado?!",,pt-br,community upload/release; edition not specified by API record,MangaPlus,asc chapter request page order; not original site UI order,not observed,0,True,2026-08-10T15:07:06+00:00,2026-08-10T15:07:06+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=68112dc1-2b80-4f20-beb8-2f2a8716a430&translatedLanguage%5B%5D=pt-br&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/1c9bf342-5cf4-419c-849f-b3f5d63c7061],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Dandadan,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,68112dc1-2b80-4f20-beb8-2f2a8716a430,7794efe2-6efd-4d44-82ec-27f478c16a6b,244,A Grande Competição Esportiva dos Dragon Knights,,pt-br,community upload/release; edition not specified by API record,MangaPlus,asc chapter request page order; not original site UI order,not observed,0,True,2026-08-17T15:07:27+00:00,2026-08-17T15:07:27+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=68112dc1-2b80-4f20-beb8-2f2a8716a430&translatedLanguage%5B%5D=pt-br&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/7794efe2-6efd-4d44-82ec-27f478c16a6b],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Dandadan,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,68112dc1-2b80-4f20-beb8-2f2a8716a430,1bbeec07-cb88-4fb0-b058-040e36728a6b,245,O Homem que Esperavam,,pt-br,community upload/release; edition not specified by API record,MangaPlus,asc chapter request page order; not original site UI order,not observed,0,True,2026-08-24T15:07:20+00:00,2026-08-24T15:07:20+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=68112dc1-2b80-4f20-beb8-2f2a8716a430&translatedLanguage%5B%5D=pt-br&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/1bbeec07-cb88-4fb0-b058-040e36728a6b],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Dandadan,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,68112dc1-2b80-4f20-beb8-2f2a8716a430,1414038e-2357-4176-8bf9-16a0334afde9,246,O Kanabou do Oni e Como Usá-lo,,pt-br,community upload/release; edition not specified by API record,MangaPlus,asc chapter request page order; not original site UI order,not observed,0,True,2026-09-14T15:07:42+00:00,2026-09-14T15:07:42+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=68112dc1-2b80-4f20-beb8-2f2a8716a430&translatedLanguage%5B%5D=pt-br&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/1414038e-2357-4176-8bf9-16a0334afde9],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Dandadan,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,68112dc1-2b80-4f20-beb8-2f2a8716a430,2179fe3e-65cd-4fb6-8e87-2b620991de51,,,,pt-br,community upload/release; edition not specified by API record,CMT Traduções,asc chapter request page order; not original site UI order,not observed,33,False,2026-01-13T17:49:22+00:00,2026-01-13T17:49:22+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=68112dc1-2b80-4f20-beb8-2f2a8716a430&translatedLanguage%5B%5D=pt-br&limit=100&offset=100&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/2179fe3e-65cd-4fb6-8e87-2b620991de51],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,9d217484-d419-4fe2-834f-eb79dcb60d97,1,,1,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,33,False,2018-03-04T04:31:46+00:00,2018-03-04T04:31:46+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=0&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/9d217484-d419-4fe2-834f-eb79dcb60d97],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,04d43d93-f8c6-4794-9f3f-51f1f510f2d9,1,The Day of Departure,1,en,community upload/release; edition not specified by API record,MangaPlus,asc chapter request page order; not original site UI order,not observed,0,True,2020-05-24T12:16:35+00:00,2020-05-24T12:16:35+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=0&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/04d43d93-f8c6-4794-9f3f-51f1f510f2d9],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,2ff8aa9a-f78d-4352-a414-b665bc0a1625,2,,1,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,24,False,2018-03-04T04:31:54+00:00,2018-03-04T04:31:54+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=0&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/2ff8aa9a-f78d-4352-a414-b665bc0a1625],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,45cfe09d-153b-4c65-800d-96a2df8d0b7f,2,An Encounter in the Storm,1,en,community upload/release; edition not specified by API record,MangaPlus,asc chapter request page order; not original site UI order,not observed,0,True,2020-05-24T12:16:35+00:00,2020-05-24T12:16:35+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=0&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/45cfe09d-153b-4c65-800d-96a2df8d0b7f],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,e867756b-3b79-4776-837e-c576016f11a0,3,,1,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,20,False,2018-03-04T04:32:00+00:00,2018-03-04T04:32:00+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=0&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/e867756b-3b79-4776-837e-c576016f11a0],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,68a7fe77-39d7-4c80-af92-c13484d101b6,3,The Ultimate Choice,1,en,community upload/release; edition not specified by API record,MangaPlus,asc chapter request page order; not original site UI order,not observed,0,True,2020-05-24T12:16:35+00:00,2020-05-24T12:16:35+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=0&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/68a7fe77-39d7-4c80-af92-c13484d101b6],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,f928049a-861e-40a8-8d31-8d401eb7e778,4,,1,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,22,False,2018-03-04T04:32:07+00:00,2018-03-04T04:32:07+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=0&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/f928049a-861e-40a8-8d31-8d401eb7e778],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,41ac3cc0-eece-4e3d-bf3d-08f78f03fb28,4,Kiriko: Wicked Magical Vulpes,1,en,community upload/release; edition not specified by API record,MangaPlus,asc chapter request page order; not original site UI order,not observed,0,True,2026-08-26T17:30:05+00:00,2026-08-26T17:30:05+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=0&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/41ac3cc0-eece-4e3d-bf3d-08f78f03fb28],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,0626685e-5151-46f1-8b28-16eb8894b569,5,,1,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,19,False,2018-03-04T04:32:14+00:00,2018-03-04T04:32:14+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=0&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/0626685e-5151-46f1-8b28-16eb8894b569],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
upload_observation,Hunter x Hunter,Tsuzuki work candidate; mapping to editorial chapter unverified,MangaDex public API,db692d58-4b13-4174-ae8c-30c515c0689c,4d36e155-b782-4479-9db6-7d59e0fe2c33,6,,1,en,community upload/release; edition not specified by API record,Nexgear,asc chapter request page order; not original site UI order,not observed,20,False,2018-03-04T04:32:19+00:00,2018-03-04T04:32:19+00:00,2026-09-22 (round 3 query; exact time not retained in JSONL),https://api.mangadex.org/chapter?manga=db692d58-4b13-4174-ae8c-30c515c0689c&translatedLanguage%5B%5D=en&limit=100&offset=0&order%5Bchapter%5D=asc&includes%5B%5D=scanlation_group [chapter metadata; chapter URL https://mangadex.org/chapter/4d36e155-b782-4479-9db6-7d59e0fe2c33],HTTP 200 metadata record; no chapter page opened,NOT_TESTED,"Presence in public chapter endpoint proves upload metadata only, not that content is readable now, legally redistributable, complete, canonical, or same edition. Rows with external URL point away from MangaDex."
